Location,Time,Direction,VehicleType,Speed
Vihti,2018-04-01 01:10:42,2,passenger_car,109
Pori,2018-04-01 01:10:56,1,passenger_car,84
Pori,2018-04-01 01:11:04,2,passenger_car,99
Pori,2018-04-01 01:11:23,1,passenger_car,102
Nakkila,2018-04-01 01:11:42,2,passenger_car,83
Nakkila,2018-04-01 01:11:44,2,passenger_car,80
Nakkila,2018-04-01 01:11:47,1,passenger_car,80
Pori,2018-04-01 01:11:51,2,passenger_car,85
Pori,2018-04-01 01:11:53,2,passenger_car,85
Pori,2018-04-01 01:12:06,2,passenger_car,101
Vihti,2018-04-01 01:12:06,2,passenger_car,78
Pori,2018-04-01 01:12:11,2,passenger_car,110
Nakkila,2018-04-01 01:12:32,1,passenger_car,71
Pori,2018-04-01 01:12:36,2,passenger_car,102
Nakkila,2018-04-01 01:12:44,1,passenger_car,76
Pori,2018-04-01 01:12:45,2,passenger_car,110
Pori,2018-04-01 01:13:00,1,passenger_car,97
Nakkila,2018-04-01 01:13:02,1,passenger_car,72
Pori,2018-04-01 01:13:22,2,passenger_car,90
Pori,2018-04-01 01:13:30,1,passenger_car,84
Vihti,2018-04-01 01:13:45,1,passenger_car,114
Nakkila,2018-04-01 01:13:51,1,passenger_car,83
Nakkila,2018-04-01 01:13:52,1,passenger_car,81
Nakkila,2018-04-01 01:13:54,1,passenger_car,86
Vihti,2018-04-01 01:13:55,1,passenger_car,98
Nakkila,2018-04-01 01:14:14,2,passenger_car,90
Vihti,2018-04-01 01:14:19,1,passenger_car,97
Nakkila,2018-04-01 01:14:33,2,passenger_car,85
Pori,2018-04-01 01:14:38,1,passenger_car,100
Pori,2018-04-01 01:14:41,2,passenger_car,85
Vihti,2018-04-01 01:14:41,1,passenger_car,70
Nakkila,2018-04-01 01:14:44,2,passenger_car,78
Pori,2018-04-01 01:14:52,1,passenger_car,94
Vihti,2018-04-01 01:15:06,1,passenger_car,102
Nakkila,2018-04-01 01:15:11,1,passenger_car,81
Pori,2018-04-01 01:15:13,2,passenger_car,104
Pori,2018-04-01 01:15:16,2,passenger_car,104
Nakkila,2018-04-01 01:15:16,1,passenger_car,79
Pori,2018-04-01 01:15:25,1,passenger_car,105
Vihti,2018-04-01 01:15:36,1,passenger_car,111
Vihti,2018-04-01 01:15:40,1,passenger_car,102
Pori,2018-04-01 01:16:02,1,passenger_car,101
Pori,2018-04-01 01:16:23,1,"truck, semitrailer",88
Karkkila,2018-04-01 01:16:25,1,passenger_car,110
Pori,2018-04-01 01:16:26,1,passenger_car,94
Vihti,2018-04-01 01:16:39,2,passenger_car,106
Pori,2018-04-01 01:16:41,2,passenger_car,98
Vihti,2018-04-01 01:16:47,2,passenger_car,102
Pori,2018-04-01 01:16:53,1,passenger_car,106
Pori,2018-04-01 01:17:05,1,passenger_car,109
Pori,2018-04-01 01:17:31,1,passenger_car,98
Nakkila,2018-04-01 01:18:19,1,passenger_car,78
Pori,2018-04-01 01:18:21,1,passenger_car,95
Nakkila,2018-04-01 01:19:01,2,passenger_car,89
Pori,2018-04-01 01:19:11,2,passenger_car,101
Pori,2018-04-01 01:19:15,2,passenger_car,103
Pori,2018-04-01 01:19:30,2,passenger_car,101
Vihti,2018-04-01 01:19:30,1,passenger_car,88
Vihti,2018-04-01 01:19:34,1,passenger_car,106
Pori,2018-04-01 01:19:57,2,passenger_car,96
Pori,2018-04-01 01:20:08,2,passenger_car,88
Pori,2018-04-01 01:20:14,2,"passenger_car, trailer",81
Nakkila,2018-04-01 01:20:16,2,passenger_car,81
Pori,2018-04-01 01:20:29,1,passenger_car,97
Nakkila,2018-04-01 01:20:31,1,passenger_car,86
Vihti,2018-04-01 01:20:37,1,passenger_car,99
Pori,2018-04-01 01:20:53,1,passenger_car,104
Pori,2018-04-01 01:21:09,2,passenger_car,103
Pori,2018-04-01 01:21:21,2,passenger_car,101
Pori,2018-04-01 01:21:29,2,passenger_car,101
Nakkila,2018-04-01 01:21:34,1,passenger_car,83
Pori,2018-04-01 01:21:38,1,passenger_car,123
Vihti,2018-04-01 01:21:43,2,passenger_car,115
Pori,2018-04-01 01:21:58,2,passenger_car,96
Pori,2018-04-01 01:22:02,1,passenger_car,105
Pori,2018-04-01 01:22:12,2,passenger_car,98
Vihti,2018-04-01 01:22:20,1,passenger_car,107
Nakkila,2018-04-01 01:22:32,1,passenger_car,79
Pori,2018-04-01 01:22:37,1,passenger_car,84
Pori,2018-04-01 01:22:39,1,passenger_car,102
Vihti,2018-04-01 01:22:47,1,passenger_car,100
Pori,2018-04-01 01:22:50,2,passenger_car,82
Nakkila,2018-04-01 01:22:51,2,passenger_car,80
Nakkila,2018-04-01 01:23:00,1,passenger_car,80
Pori,2018-04-01 01:23:03,1,passenger_car,100
Nakkila,2018-04-01 01:23:03,1,passenger_car,80
Pori,2018-04-01 01:23:17,2,passenger_car,101
Pori,2018-04-01 01:23:18,2,passenger_car,105
Nakkila,2018-04-01 01:23:19,1,passenger_car,84
Pori,2018-04-01 01:23:31,2,passenger_car,106
Vihti,2018-04-01 01:23:39,2,passenger_car,95
Pori,2018-04-01 01:24:18,1,passenger_car,86
Nakkila,2018-04-01 01:24:47,1,passenger_car,76
Nakkila,2018-04-01 01:24:51,1,passenger_car,86
Nakkila,2018-04-01 01:25:37,1,passenger_car,74
Pori,2018-04-01 01:25:46,1,passenger_car,99
Pori,2018-04-01 01:25:46,2,passenger_car,102
Vihti,2018-04-01 01:25:52,2,passenger_car,98
Vihti,2018-04-01 01:26:07,2,passenger_car,101
Pori,2018-04-01 01:26:13,1,passenger_car,105
Vihti,2018-04-01 01:26:15,1,passenger_car,91
Vihti,2018-04-01 01:26:35,2,passenger_car,101
Pori,2018-04-01 01:26:38,1,passenger_car,106
Pori,2018-04-01 01:27:51,1,passenger_car,90
Pori,2018-04-01 01:28:15,2,passenger_car,111
Nakkila,2018-04-01 01:28:27,2,passenger_car,82
Pori,2018-04-01 01:28:37,2,passenger_car,82
Vihti,2018-04-01 01:28:41,2,passenger_car,88
Nakkila,2018-04-01 01:28:44,2,passenger_car,81
Pori,2018-04-01 01:29:01,2,passenger_car,117
Pori,2018-04-01 01:29:05,2,passenger_car,102
Vihti,2018-04-01 01:29:13,1,passenger_car,110
Nakkila,2018-04-01 01:29:14,2,passenger_car,78
Nakkila,2018-04-01 01:29:26,2,passenger_car,77
Vihti,2018-04-01 01:29:30,1,passenger_car,97
Pori,2018-04-01 01:29:44,1,passenger_car,102
Pori,2018-04-01 01:29:54,2,passenger_car,94
Vihti,2018-04-01 01:30:03,1,passenger_car,91
Vihti,2018-04-01 01:30:06,1,passenger_car,105
Nakkila,2018-04-01 01:30:09,1,passenger_car,73
Vihti,2018-04-01 01:30:16,1,passenger_car,117
Nakkila,2018-04-01 01:30:18,1,passenger_car,77
Nakkila,2018-04-01 01:30:32,1,passenger_car,75
Nakkila,2018-04-01 01:30:44,2,passenger_car,91
Pori,2018-04-01 01:30:48,1,passenger_car,102
Pori,2018-04-01 01:30:53,1,passenger_car,97
Nakkila,2018-04-01 01:31:03,1,passenger_car,72
Pori,2018-04-01 01:31:04,2,passenger_car,95
Pori,2018-04-01 01:31:07,1,passenger_car,89
Vihti,2018-04-01 01:31:16,1,passenger_car,91
Vihti,2018-04-01 01:31:22,2,passenger_car,82
Pori,2018-04-01 01:31:30,1,passenger_car,105
Pori,2018-04-01 01:31:41,1,passenger_car,102
Nakkila,2018-04-01 01:32:06,2,passenger_car,75
Vihti,2018-04-01 01:32:16,1,passenger_car,106
Vihti,2018-04-01 01:32:24,1,passenger_car,101
Pori,2018-04-01 01:32:29,2,passenger_car,108
Pori,2018-04-01 01:32:37,1,passenger_car,95
Pori,2018-04-01 01:32:40,1,passenger_car,94
Nakkila,2018-04-01 01:32:46,1,passenger_car,75
Karkkila,2018-04-01 01:32:51,1,passenger_car,88
Vihti,2018-04-01 01:32:58,2,passenger_car,100
Pori,2018-04-01 01:33:00,2,passenger_car,99
Vihti,2018-04-01 01:33:07,1,passenger_car,100
Nakkila,2018-04-01 01:33:28,1,passenger_car,77
Pori,2018-04-01 01:33:39,1,passenger_car,93
Vihti,2018-04-01 01:33:50,1,passenger_car,91
Pori,2018-04-01 01:34:04,1,passenger_car,99
Pori,2018-04-01 01:34:29,2,passenger_car,89
Vihti,2018-04-01 01:34:31,1,passenger_car,79
Pori,2018-04-01 01:34:36,2,passenger_car,136
Nakkila,2018-04-01 01:34:40,2,passenger_car,80
Nakkila,2018-04-01 01:34:45,1,passenger_car,84
Nakkila,2018-04-01 01:35:06,1,passenger_car,82
Pori,2018-04-01 01:35:15,1,passenger_car,123
Nakkila,2018-04-01 01:35:29,2,passenger_car,77
Nakkila,2018-04-01 01:35:33,1,passenger_car,84
Pori,2018-04-01 01:35:45,2,passenger_car,97
Nakkila,2018-04-01 01:36:02,1,passenger_car,72
Vihti,2018-04-01 01:36:02,1,passenger_car,86
Pori,2018-04-01 01:36:19,2,passenger_car,98
Pori,2018-04-01 01:36:28,2,passenger_car,118
Nakkila,2018-04-01 01:36:52,2,passenger_car,90
Nakkila,2018-04-01 01:36:58,2,passenger_car,99
Nakkila,2018-04-01 01:37:10,1,passenger_car,76
Nakkila,2018-04-01 01:37:15,1,passenger_car,75
Pori,2018-04-01 01:37:34,1,passenger_car,106
Pori,2018-04-01 01:37:37,2,passenger_car,102
Nakkila,2018-04-01 01:37:46,1,passenger_car,79
Pori,2018-04-01 01:37:48,2,passenger_car,115
Pori,2018-04-01 01:37:57,2,passenger_car,113
Vihti,2018-04-01 01:38:07,1,passenger_car,88
Pori,2018-04-01 01:38:10,2,passenger_car,97
Vihti,2018-04-01 01:38:22,2,passenger_car,87
Pori,2018-04-01 01:38:41,2,passenger_car,104
Pori,2018-04-01 01:38:56,1,passenger_car,102
Pori,2018-04-01 01:39:17,2,passenger_car,98
Pori,2018-04-01 01:39:40,1,passenger_car,99
Nakkila,2018-04-01 01:39:48,2,passenger_car,77
Vihti,2018-04-01 01:39:49,2,passenger_car,97
Pori,2018-04-01 01:40:08,1,passenger_car,103
Vihti,2018-04-01 01:40:16,1,passenger_car,91
Pori,2018-04-01 01:40:36,1,passenger_car,93
Vihti,2018-04-01 01:40:47,1,passenger_car,93
Nakkila,2018-04-01 01:41:11,1,passenger_car,78
Nakkila,2018-04-01 01:41:14,1,passenger_car,75
Nakkila,2018-04-01 01:41:18,1,passenger_car,87
Nakkila,2018-04-01 01:41:40,1,passenger_car,81
Pori,2018-04-01 01:42:03,2,passenger_car,106
Nakkila,2018-04-01 01:42:05,1,passenger_car,79
Vihti,2018-04-01 01:42:06,1,passenger_car,88
Pori,2018-04-01 01:42:06,1,passenger_car,106
Pori,2018-04-01 01:42:23,1,passenger_car,89
Nakkila,2018-04-01 01:42:39,1,passenger_car,90
Pori,2018-04-01 01:42:45,2,passenger_car,94
Karkkila,2018-04-01 01:42:51,1,passenger_car,89
Pori,2018-04-01 01:42:59,1,passenger_car,89
Pori,2018-04-01 01:43:54,2,passenger_car,122
Pori,2018-04-01 01:43:54,2,passenger_car,121
Pori,2018-04-01 01:44:02,1,passenger_car,92
Pori,2018-04-01 01:44:14,2,passenger_car,104
Pori,2018-04-01 01:44:14,1,passenger_car,105
Nakkila,2018-04-01 01:44:20,2,passenger_car,75
Karkkila,2018-04-01 01:44:22,1,passenger_car,111
Nakkila,2018-04-01 01:44:25,2,passenger_car,100
Vihti,2018-04-01 01:44:25,1,passenger_car,89
Vihti,2018-04-01 01:44:50,2,passenger_car,127
Pori,2018-04-01 01:45:18,1,passenger_car,90
Nakkila,2018-04-01 01:45:22,1,passenger_car,80
Pori,2018-04-01 01:45:37,2,passenger_car,94
Pori,2018-04-01 01:45:42,2,passenger_car,109
Pori,2018-04-01 01:45:54,2,passenger_car,103
Pori,2018-04-01 01:45:54,1,passenger_car,107
Pori,2018-04-01 01:45:59,2,passenger_car,96
Pori,2018-04-01 01:46:01,1,passenger_car,96
Pori,2018-04-01 01:46:03,1,passenger_car,97
Vihti,2018-04-01 01:46:05,2,passenger_car,96
Vihti,2018-04-01 01:46:08,1,passenger_car,99
Vihti,2018-04-01 01:46:14,1,passenger_car,98
Nakkila,2018-04-01 01:46:17,1,passenger_car,76
Vihti,2018-04-01 01:46:17,1,bus,92
Nakkila,2018-04-01 01:46:23,2,passenger_car,83
Vihti,2018-04-01 01:46:27,2,passenger_car,121
Pori,2018-04-01 01:46:32,1,passenger_car,77
Nakkila,2018-04-01 01:46:34,2,passenger_car,92
Pori,2018-04-01 01:46:43,1,passenger_car,98
Pori,2018-04-01 01:46:43,2,passenger_car,97
Pori,2018-04-01 01:46:47,1,passenger_car,98
Pori,2018-04-01 01:47:02,2,passenger_car,94
Nakkila,2018-04-01 01:47:59,1,passenger_car,79
Karkkila,2018-04-01 01:47:59,2,passenger_car,73
Nakkila,2018-04-01 01:48:05,2,passenger_car,70
Pori,2018-04-01 01:48:10,1,passenger_car,166
Pori,2018-04-01 01:48:12,1,passenger_car,155
Pori,2018-04-01 01:48:13,1,passenger_car,125
Vihti,2018-04-01 01:48:14,1,passenger_car,89
Pori,2018-04-01 01:48:44,1,passenger_car,109
Pori,2018-04-01 01:48:48,1,passenger_car,101
Pori,2018-04-01 01:48:50,2,passenger_car,104
Nakkila,2018-04-01 01:49:02,1,passenger_car,53
Pori,2018-04-01 01:49:08,1,passenger_car,92
Vihti,2018-04-01 01:49:23,1,bus,99
Nakkila,2018-04-01 01:49:24,1,passenger_car,78
Vihti,2018-04-01 01:49:48,1,passenger_car,123
Pori,2018-04-01 01:49:50,1,passenger_car,102
Vihti,2018-04-01 01:49:57,1,passenger_car,97
Pori,2018-04-01 01:50:14,1,passenger_car,88
Vihti,2018-04-01 01:50:35,1,passenger_car,98
Pori,2018-04-01 01:50:39,1,passenger_car,110
Pori,2018-04-01 01:50:39,1,passenger_car,88
Pori,2018-04-01 01:50:48,1,passenger_car,103
Pori,2018-04-01 01:50:53,1,passenger_car,106
Vihti,2018-04-01 01:50:56,2,passenger_car,98
Nakkila,2018-04-01 01:50:57,1,passenger_car,76
Nakkila,2018-04-01 01:51:08,2,passenger_car,84
Vihti,2018-04-01 01:51:16,1,passenger_car,91
Pori,2018-04-01 01:51:18,1,passenger_car,107
Pori,2018-04-01 01:51:32,2,passenger_car,110
Vihti,2018-04-01 01:51:38,1,passenger_car,91
Vihti,2018-04-01 01:51:38,2,passenger_car,101
Nakkila,2018-04-01 01:51:52,1,passenger_car,79
Nakkila,2018-04-01 01:52:14,2,passenger_car,87
Nakkila,2018-04-01 01:52:31,1,passenger_car,79
Pori,2018-04-01 01:52:42,2,passenger_car,102
Pori,2018-04-01 01:53:19,1,passenger_car,112
Pori,2018-04-01 01:53:27,2,passenger_car,101
Vihti,2018-04-01 01:53:35,2,passenger_car,102
Nakkila,2018-04-01 01:54:52,2,passenger_car,81
Pori,2018-04-01 01:54:53,1,passenger_car,101
Karkkila,2018-04-01 01:54:53,1,passenger_car,91
Pori,2018-04-01 01:54:54,1,passenger_car,101
Pori,2018-04-01 01:54:57,1,passenger_car,101
Pori,2018-04-01 01:55:04,1,passenger_car,84
Pori,2018-04-01 01:55:13,2,passenger_car,99
Nakkila,2018-04-01 01:55:23,2,passenger_car,83
Pori,2018-04-01 01:55:30,1,passenger_car,79
Pori,2018-04-01 01:55:34,2,passenger_car,106
Vihti,2018-04-01 01:55:44,2,passenger_car,114
Vihti,2018-04-01 01:55:58,1,passenger_car,113
Nakkila,2018-04-01 01:55:58,2,passenger_car,95
Vihti,2018-04-01 01:56:33,1,passenger_car,73
Pori,2018-04-01 01:57:20,2,passenger_car,108
Vihti,2018-04-01 01:57:21,1,passenger_car,121
Nakkila,2018-04-01 01:57:25,1,passenger_car,76
Pori,2018-04-01 01:57:29,1,passenger_car,93
Pori,2018-04-01 01:57:32,2,passenger_car,93
Pori,2018-04-01 01:57:39,1,passenger_car,94
Vihti,2018-04-01 01:57:53,1,passenger_car,102
Pori,2018-04-01 01:57:54,1,passenger_car,94
Pori,2018-04-01 01:58:34,1,passenger_car,97
Pori,2018-04-01 01:58:37,1,passenger_car,86
Pori,2018-04-01 01:58:48,1,passenger_car,96
Nakkila,2018-04-01 01:58:56,2,passenger_car,78
Pori,2018-04-01 01:59:07,1,passenger_car,110
Nakkila,2018-04-01 01:59:20,1,passenger_car,75
Nakkila,2018-04-01 01:59:23,1,passenger_car,80
Pori,2018-04-01 01:59:32,1,passenger_car,86
Pori,2018-04-01 01:59:35,1,passenger_car,85
Nakkila,2018-04-01 01:59:39,1,passenger_car,77
Nakkila,2018-04-01 01:59:42,2,passenger_car,72
Pori,2018-04-01 01:59:46,2,passenger_car,91
Pori,2018-04-01 02:00:42,1,passenger_car,106
Vihti,2018-04-01 02:00:43,2,passenger_car,91
Pori,2018-04-01 02:00:55,1,passenger_car,85
Karkkila,2018-04-01 02:01:03,1,passenger_car,83
Pori,2018-04-01 02:01:09,1,passenger_car,103
Nakkila,2018-04-01 02:01:14,1,passenger_car,72
Nakkila,2018-04-01 02:01:57,2,passenger_car,83
Pori,2018-04-01 02:01:57,1,passenger_car,82
Nakkila,2018-04-01 02:02:44,2,passenger_car,78
Pori,2018-04-01 02:03:36,1,passenger_car,56
Vihti,2018-04-01 02:03:36,1,passenger_car,104
Vihti,2018-04-01 02:03:40,1,passenger_car,115
Pori,2018-04-01 02:04:03,2,passenger_car,91
Pori,2018-04-01 02:04:06,2,passenger_car,111
Pori,2018-04-01 02:04:08,2,passenger_car,106
Karkkila,2018-04-01 02:04:20,1,passenger_car,82
Vihti,2018-04-01 02:05:22,2,bus,98
Vihti,2018-04-01 02:05:22,2,passenger_car,107
Pori,2018-04-01 02:05:33,2,passenger_car,91
Pori,2018-04-01 02:05:37,2,passenger_car,96
Vihti,2018-04-01 02:06:00,2,passenger_car,97
Pori,2018-04-01 02:06:03,2,passenger_car,116
Pori,2018-04-01 02:06:16,2,passenger_car,102
Pori,2018-04-01 02:06:34,1,passenger_car,102
Vihti,2018-04-01 02:06:50,2,passenger_car,101
Pori,2018-04-01 02:07:01,2,passenger_car,108
Pori,2018-04-01 02:07:08,1,passenger_car,91
Pori,2018-04-01 02:07:08,2,passenger_car,94
Pori,2018-04-01 02:07:39,1,passenger_car,111
Nakkila,2018-04-01 02:08:14,2,passenger_car,116
Vihti,2018-04-01 02:08:26,2,passenger_car,91
Pori,2018-04-01 02:09:01,1,passenger_car,101
Pori,2018-04-01 02:09:08,1,passenger_car,96
Pori,2018-04-01 02:09:26,2,passenger_car,114
Vihti,2018-04-01 02:09:42,1,passenger_car,101
Karkkila,2018-04-01 02:09:46,1,passenger_car,93
Vihti,2018-04-01 02:10:27,2,passenger_car,113
Pori,2018-04-01 02:10:28,1,passenger_car,115
Vihti,2018-04-01 02:10:56,1,passenger_car,96
Nakkila,2018-04-01 02:11:18,1,passenger_car,57
Vihti,2018-04-01 02:11:19,1,passenger_car,90
Karkkila,2018-04-01 02:11:36,1,passenger_car,85
Nakkila,2018-04-01 02:12:13,2,passenger_car,99
Pori,2018-04-01 02:12:44,1,passenger_car,91
Nakkila,2018-04-01 02:12:49,2,passenger_car,81
Pori,2018-04-01 02:13:12,1,passenger_car,103
Vihti,2018-04-01 02:13:18,2,passenger_car,91
Pori,2018-04-01 02:13:27,1,passenger_car,102
Karkkila,2018-04-01 02:13:28,1,passenger_car,88
Karkkila,2018-04-01 02:13:45,2,passenger_car,83
Pori,2018-04-01 02:14:16,2,passenger_car,94
Karkkila,2018-04-01 02:14:22,1,passenger_car,84
Pori,2018-04-01 02:14:47,1,passenger_car,91
Nakkila,2018-04-01 02:14:49,1,passenger_car,83
Nakkila,2018-04-01 02:15:02,2,passenger_car,81
Nakkila,2018-04-01 02:15:04,2,passenger_car,80
Pori,2018-04-01 02:15:17,2,passenger_car,104
Nakkila,2018-04-01 02:15:39,2,passenger_car,72
Nakkila,2018-04-01 02:15:41,2,passenger_car,69
Pori,2018-04-01 02:15:46,1,passenger_car,84
Pori,2018-04-01 02:15:50,2,passenger_car,79
Pori,2018-04-01 02:16:07,2,passenger_car,104
Pori,2018-04-01 02:16:12,2,passenger_car,106
Pori,2018-04-01 02:16:14,2,passenger_car,106
Vihti,2018-04-01 02:16:19,2,passenger_car,99
Vihti,2018-04-01 02:16:25,2,passenger_car,91
Pori,2018-04-01 02:16:44,2,passenger_car,96
Pori,2018-04-01 02:16:58,2,passenger_car,99
Pori,2018-04-01 02:17:09,2,passenger_car,119
Pori,2018-04-01 02:17:28,2,passenger_car,104
Pori,2018-04-01 02:17:59,2,passenger_car,107
Pori,2018-04-01 02:18:01,2,"truck, trailer",85
Pori,2018-04-01 02:18:12,2,passenger_car,108
Pori,2018-04-01 02:18:14,2,passenger_car,108
Pori,2018-04-01 02:18:17,2,passenger_car,103
Nakkila,2018-04-01 02:18:18,2,passenger_car,87
Pori,2018-04-01 02:18:38,2,passenger_car,104
Pori,2018-04-01 02:19:01,2,passenger_car,95
Nakkila,2018-04-01 02:19:50,1,passenger_car,75
Nakkila,2018-04-01 02:21:05,1,passenger_car,75
Karkkila,2018-04-01 02:21:20,1,passenger_car,89
Vihti,2018-04-01 02:21:27,2,passenger_car,107
Vihti,2018-04-01 02:22:04,1,passenger_car,108
Vihti,2018-04-01 02:22:10,1,passenger_car,103
Pori,2018-04-01 02:22:12,2,passenger_car,110
Vihti,2018-04-01 02:22:21,1,passenger_car,96
Nakkila,2018-04-01 02:22:39,1,passenger_car,82
Vihti,2018-04-01 02:22:45,2,passenger_car,87
Vihti,2018-04-01 02:22:46,1,passenger_car,100
Pori,2018-04-01 02:22:55,2,passenger_car,105
Pori,2018-04-01 02:22:59,2,passenger_car,97
Nakkila,2018-04-01 02:23:01,2,passenger_car,81
Nakkila,2018-04-01 02:23:05,2,passenger_car,82
Vihti,2018-04-01 02:23:13,1,passenger_car,94
Pori,2018-04-01 02:23:24,1,passenger_car,101
Pori,2018-04-01 02:23:28,2,passenger_car,128
Vihti,2018-04-01 02:23:49,1,passenger_car,97
Pori,2018-04-01 02:23:52,1,passenger_car,116
Pori,2018-04-01 02:23:56,1,passenger_car,69
Vihti,2018-04-01 02:24:12,2,passenger_car,96
Pori,2018-04-01 02:24:15,2,passenger_car,102
Vihti,2018-04-01 02:24:21,2,passenger_car,76
Nakkila,2018-04-01 02:24:35,2,passenger_car,84
Pori,2018-04-01 02:24:41,1,passenger_car,96
Pori,2018-04-01 02:24:49,2,passenger_car,100
Vihti,2018-04-01 02:25:06,2,passenger_car,89
Pori,2018-04-01 02:25:18,2,passenger_car,99
Pori,2018-04-01 02:25:21,2,passenger_car,97
Nakkila,2018-04-01 02:25:27,2,passenger_car,84
Nakkila,2018-04-01 02:25:28,2,passenger_car,82
Vihti,2018-04-01 02:25:28,2,passenger_car,114
Pori,2018-04-01 02:25:41,2,passenger_car,106
Nakkila,2018-04-01 02:25:45,2,passenger_car,83
Pori,2018-04-01 02:25:52,1,passenger_car,103
Vihti,2018-04-01 02:25:57,1,passenger_car,100
Pori,2018-04-01 02:25:57,2,passenger_car,109
Pori,2018-04-01 02:26:12,1,passenger_car,102
Vihti,2018-04-01 02:26:14,1,passenger_car,94
Nakkila,2018-04-01 02:26:34,2,passenger_car,82
Nakkila,2018-04-01 02:26:38,1,passenger_car,77
Nakkila,2018-04-01 02:26:42,2,passenger_car,79
Karkkila,2018-04-01 02:26:44,2,passenger_car,76
Pori,2018-04-01 02:26:55,2,passenger_car,95
Vihti,2018-04-01 02:26:57,2,passenger_car,117
Nakkila,2018-04-01 02:27:18,1,passenger_car,86
Nakkila,2018-04-01 02:27:33,2,passenger_car,83
Vihti,2018-04-01 02:27:45,1,passenger_car,99
Nakkila,2018-04-01 02:27:55,2,passenger_car,79
Pori,2018-04-01 02:28:00,1,passenger_car,107
Nakkila,2018-04-01 02:28:06,2,passenger_car,82
Nakkila,2018-04-01 02:28:10,1,passenger_car,78
Karkkila,2018-04-01 02:28:21,1,passenger_car,89
Pori,2018-04-01 02:28:26,1,passenger_car,99
Vihti,2018-04-01 02:28:49,2,passenger_car,104
Pori,2018-04-01 02:28:54,2,passenger_car,106
Pori,2018-04-01 02:28:56,2,passenger_car,103
Vihti,2018-04-01 02:29:00,2,passenger_car,96
Nakkila,2018-04-01 02:29:14,2,truck,83
Pori,2018-04-01 02:30:31,2,passenger_car,93
Vihti,2018-04-01 02:30:32,2,passenger_car,98
Vihti,2018-04-01 02:31:02,2,truck,81
Nakkila,2018-04-01 02:31:05,1,passenger_car,85
Pori,2018-04-01 02:31:26,1,passenger_car,95
Pori,2018-04-01 02:31:43,1,passenger_car,100
Pori,2018-04-01 02:31:58,1,passenger_car,104
Nakkila,2018-04-01 02:32:08,1,passenger_car,78
Nakkila,2018-04-01 02:32:34,2,passenger_car,80
Pori,2018-04-01 02:33:12,2,passenger_car,107
Nakkila,2018-04-01 02:33:48,1,"passenger_car, trailer",80
Pori,2018-04-01 02:33:50,2,passenger_car,110
Nakkila,2018-04-01 02:34:14,1,passenger_car,69
Vihti,2018-04-01 02:34:26,1,passenger_car,104
Vihti,2018-04-01 02:35:06,2,passenger_car,100
Pori,2018-04-01 02:35:12,2,passenger_car,106
Nakkila,2018-04-01 02:36:10,1,passenger_car,78
Pori,2018-04-01 02:36:17,1,passenger_car,97
Pori,2018-04-01 02:36:19,1,passenger_car,101
Vihti,2018-04-01 02:36:24,2,passenger_car,104
Pori,2018-04-01 02:36:28,2,passenger_car,103
Pori,2018-04-01 02:36:37,2,"truck, semitrailer",89
Pori,2018-04-01 02:36:46,1,passenger_car,91
Vihti,2018-04-01 02:37:39,1,passenger_car,100
Pori,2018-04-01 02:38:00,1,passenger_car,96
Karkkila,2018-04-01 02:38:02,2,passenger_car,80
Vihti,2018-04-01 02:38:10,2,passenger_car,102
Nakkila,2018-04-01 02:38:34,2,passenger_car,95
Pori,2018-04-01 02:38:43,1,passenger_car,105
Vihti,2018-04-01 02:39:54,1,passenger_car,95
Pori,2018-04-01 02:39:58,1,passenger_car,107
Pori,2018-04-01 02:40:03,2,passenger_car,122
Vihti,2018-04-01 02:40:10,1,passenger_car,85
Vihti,2018-04-01 02:40:34,1,passenger_car,89
Vihti,2018-04-01 02:40:40,1,passenger_car,93
Pori,2018-04-01 02:40:43,1,passenger_car,122
Pori,2018-04-01 02:41:18,2,passenger_car,96
Pori,2018-04-01 02:41:20,2,passenger_car,97
Karkkila,2018-04-01 02:41:20,2,passenger_car,101
Pori,2018-04-01 02:41:31,2,passenger_car,90
Karkkila,2018-04-01 02:41:41,1,passenger_car,88
Karkkila,2018-04-01 02:41:45,1,passenger_car,87
Nakkila,2018-04-01 02:42:14,2,passenger_car,80
Pori,2018-04-01 02:42:27,1,passenger_car,111
Pori,2018-04-01 02:42:53,1,passenger_car,103
Nakkila,2018-04-01 02:42:55,2,passenger_car,76
Pori,2018-04-01 02:43:24,2,passenger_car,87
Pori,2018-04-01 02:43:31,1,"passenger_car, trailer",85
Pori,2018-04-01 02:43:58,1,passenger_car,106
Pori,2018-04-01 02:44:00,1,passenger_car,95
Nakkila,2018-04-01 02:44:12,1,passenger_car,84
